tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	synopsis
tt0041090	movie	Adam's Rib	Adam's Rib	0	1949		101	Comedy,Romance	Le procureur Adam Bonner (Spencer Tracy) se voit attribuer l'affaire d'une tentative d'assassinat d'une femme (Judy Holliday) contre son mari adultère (Tom Ewell). Amanda, la femme du procureur (Katharine Hepburn), avocate de son état est une féministe convaincue : elle décide de défendre l'accusée. Chacun des époux utilise tous les coups possibles pour gagner le procès et leur bataille dans le prétoire se répercute sur leur vie de couple.
tt0041162	movie	Batman and Robin	Batman and Robin	0	1949		263	Action,Adventure,Family	Le professeur Hammil a créé un dispositif qui lui permet de contrôler les véhicules à distance. Son invention est dérobée. Batman et Robin, assistés par la journaliste Vicki Vale, partent à la recherche de cette invention qui est tombée dans de mauvaises mains.
tt0041452	movie	The Heiress	The Heiress	0	1949		115	Drama,Romance	
tt0041786	movie	The Reckless Moment	The Reckless Moment	0	1949		82	Crime,Drama,Film-Noir	
tt0041967	movie	Tokyo Joe	Tokyo Joe	0	1949		88	Crime,Drama,Film-Noir	L'action du film se déroule dans le contexte du Japon d'après-guerre. Joe Barrett retourne à Tokyo où il tenait un bar, le Tokyo Joe's.
tt0042539	movie	Halls of Montezuma	Halls of Montezuma	0	1951		113	Action,Adventure,Drama	Durant la Guerre du Pacifique, une troupe de Marines débarque sur une île occupée par les troupes japonaises. À la tête de sa compagnie, le lieutenant Anderson, un simple professeur de collège dans le civil, va mener ses hommes pour localiser la batterie japonaise qui tient la colline.
tt0042644	movie	Kim	Kim	0	1950		113	Adventure,Drama,Family	Kim est un jeune orphelin, qui arpente les rues de Lahore. Un jour il fait la rencontre d'un lama et accepte de le suivre dans une quête initiatique. Lorsque les autorités britanniques découvrent son origine, il est placé dans une école anglaise. Son goût de la liberté s'accorde mal avec la discipline que l'on attend d'un fils d'officier de sa Gracieuse Majesté. Sa connaissance des Indiens et de leurs coutumes ainsi que son habileté à se faire passer pour un Indien vont faire de lui un espion pour les Britanniques, qui tentent d'empêcher une révolution en Inde.
tt0044083	movie	The Strip	The Strip	0	1951		85	Crime,Drama,Film-Noir	
tt0044121	movie	The Thing from Another World	The Thing from Another World	0	1951		87	Horror,Sci-Fi	
tt0044941	movie	My Son John	My Son John	0	1952		122	Drama	"Dan et Lucille Jefferson font leurs adieux à deux de leurs fils qui partent à la guerre en Asie. Leur troisième fils, John, ne vient les voir qu'une semaine plus tard, après un an d'absence. Une gêne s'installe peu à peu entre le jeune homme, intellectuel déjà connu qui vit à Washington et prépare une conférence importante dans son université, et ses parents attachés à leur foi chrétienne comme à leur patriotisme. Alors que John parvient plus ou moins à maintenir le lien avec sa mère, très tendre et compréhensive, il ne parvient pas à masquer son mépris pour son père, qui porte un béret militaire et est engagé dans la Légion, un groupe d'anciens combattants.
Par ailleurs, la voiture de Dan et Lucille a un léger accrochage avec celle d'un inconnu dénommé Stedman, qui, semblant d'abord prendre l'incident à la légère, vient plus tard rendre visite à Lucille pour demander le remboursement de ses frais. Lorsque sa mère lui parle de cet homme, John exprime la crainte que sa mère ait trop parlé de lui.
Son père, le soupçonnant d'être un communiste, finit par le frapper : John, blessé au genou, doit changer de pantalon et, à la suite de plusieurs mystérieux coups de téléphone, part en urgence.
Revenu à Washington, John téléphone à sa mère afin qu'elle lui renvoie le pantalon, pourtant déchiré. Celle-ci commence à avoir des soupçons sur son fils, renforcés lorsque Stedman revient en se présentant comme un agent du FBI qui enquête sur John.
Lucille, qui a trouvé une clé dans une poche du pantalon, prend un avion pour Washington et, après avoir vu son fils très nerveux et Stedman, découvre que la clé ouvre l'appartement d'une femme qui vient d'être arrêtée pour un complot communiste. Elle revient chez elle, suivie par John et Stedman. Sur le point de livrer son fils dont la culpabilité ne fait plus de doute, elle ne le peut à cause d'une trop grande faiblesse.
Sur le point de quitter le pays, John est pris de remords et téléphone à Stedman, qui tente de le convaincre de se livrer. John revient dans son appartement et enregistre sur une bande le discours qu'il prévoit de prononcer le lendemain à l'université. En se rendant à celle-ci, il est rattrapé par des tueurs qui l'abattent. Il meurt sous les yeux de Stedman, qui se charge de faire entendre la bande magnétique aux étudiants : c'est une confession complète de l'espion communiste. Ses parents, après l'avoir entendue, vont prier pour leur fils dans une chapelle."
tt0045152	movie	Singin' in the Rain	Singin' in the Rain	0	1952		103	Comedy,Musical,Romance	"En 1927, Don Lockwood (Gene Kelly) et Lina Lamont (Jean Hagen), stars du cinéma muet et partenaires à l'écran, sont très célèbres et enchaînent les films romantiques de cape et d'épée à succès. Chantons sous la pluie commence par l'avant-première de leur dernier film, où une journaliste inspirée de Louella Parsons interviewe Don, qui se remémore les débuts de sa carrière. Se superposent alors la bande-son de son discours sur l'importance de conserver sa dignité et sur sa formation rigoureuse et des flash-backs à l'image où il se ridiculise pour se faire connaître, d'abord comme chanteur de cabaret puis comme cascadeur. Il est toujours accompagné de son partenaire du temps de ses débuts au vaudeville : Cosmo Brown (Donald O'Connor), qui est très loin de partager le succès du couple.
Quand ils arrivent aux coulisses de l'événement, Lina Lamont s'exprime enfin à voix haute. Sa voix est insupportable, et elle brille de bêtise : elle est persuadée d'être en couple avec Don parce que c'est ce que disent les journaux. Don tente vainement de lui expliquer que ce n'est qu'une rumeur lancée par leur employeur, Monumental Pictures, pour vendre plus de billets.
À la fin de l'avant-première, Don Lockwood quitte les lieux et est poursuivi par une horde de fans. Il leur échappe en sautant dans la voiture décapotable d'une jeune femme, Kathy Selden (Debbie Reynolds). Kathy panique et s'arrête près d'un policier pour lui dire qu'elle a été attaquée ; celui-ci reconnaît Don et les laisse partir. Lorsqu'elle apprend que Don est une star du cinéma muet, elle dit être comédienne au théâtre et trouver les dialogues très importants et affirme ne pas voir l'intérêt des films, ce qui le vexe terriblement.
Don arrive à une soirée de Monumental Pictures quelques heures plus tard. R. F. Simpson, à la tête du studio, fait jouer un film parlant. Le public, et en particulier Zelda Zanders (Rita Moreno), un personnage basé sur Clara Bow, trouve l'artifice vulgaire et inintéressant. Arrivent ensuite les danseuses, et Kathy surgit d'un gâteau : elle est en fait danseuse de cabaret en attendant de lancer sa carrière de comédienne. Don se moque d'elle et piquée au vif, Kathy lui envoie un gâteau dans la tête. Il esquive et elle entarte Lina par accident. Lina se plaint et fait perdre son travail à Kathy.
Don cherche la jeune femme partout, tout en s'inquiétant auprès de Cosmo. Il prend très à cœur le commentaire de Kathy selon lequel quand on a vu un film muet, on les a tous vus, et se pose des questions sur l'intérêt de son art. Cosmo réplique avec un numéro comique, Make 'Em Laugh, pour lui rappeler ce qui compte vraiment dans le rôle d'acteur : le divertissement, pas la qualité artistique.

Les jours du cinéma muet sont comptés lorsque sort Le Chanteur de jazz, premier long-métrage parlant de l'histoire du cinéma. Monumental Pictures se lance alors dans la frénésie des films musicaux. Kathy est embauchée comme figurante pour une revue de mode dans les studios : elle y retrouve Don, alerté par Cosmo. Don et Kathy discutent et elle admet avoir menti lors de leur première rencontre. Elle a en fait déjà vu tous ses films. Don l'amène sur un plateau désert pour lui communiquer ses sentiments dans le passage musical You are my lucky star.
Le producteur annonce que le prochain « Lockwood et Lamont », Le Spadassin royal (The Dueling Cavalier), sera finalement un film parlant. Don et Lina suivent un entraînement vocal intensif pour apprendre l'accent transatlantique. Si cette formation se passe très mal pour Lina, Don s'en sort avec brio et joue avec son ami Cosmo la scène musicale Moses, basée sur un virelangue du même nom.
Pendant le tournage, Lina est extraordinairement mauvaise : elle est incapable de parler d'une voix agréable ou avec l'accent demandé, et ne comprend pas comment parler dans le micro. Le résultat est catastrophique. À une séance test devant un public, la bande-son est montée avec un décalage, les répliques improvisées peu inspirées de Don et celles mal prononcées de Lina ne coïncidant plus avec la pellicule ; à un moment, les répliques du méchant du film et de Lina finissent par être inversées, suscitant l'hilarité générale sur une scène censée être dramatique. L'équipe du film se cache du public qui assène des avis extrêmement négatifs en sortant de la séance.
Kathy, rentrée avec Don et Cosmo, suggère que les comédies musicales seraient le meilleur moyen de sauver la face, leur succès permettant un scénario médiocre. Les deux hommes approuvent avec enthousiasme et le trio chante Good Morning en se rendant compte qu'ils ont discuté toute la nuit… avant de se rappeler que Lina zozote et ne sait pas chanter. Cosmo se souvient alors de la mauvaise synchronisation du Spadassin royal et invente le doublage, proposant de faire doubler Lina en secret par Kathy.
Don raccompagne Kathy chez elle et chante Singin' in the Rain, enchanté, sur le chemin du retour. Il convainc le producteur de laisser Kathy doubler Lina sans en parler à cette dernière. Il lui propose également de transformer Le Spadassin royal en un film où un homme inconscient a des visions de la Révolution française : le film de cape et d'épée devient une comédie musicale, Le Chevalier chanteur (The Dancing Cavalier).

Ce ballet de quatorze minutes raconte l'histoire d'un jeune artiste qui arrive à New York, se rend à Times Square et voit tous les agents artistiques le refuser jusqu'à être embauché dans un petit speakeasy où il tombe à genoux devant une femme sulfureuse (Cyd Charisse) qui l'ignore. La carrière de l'artiste décolle et il retombe sur la femme fatale. Il rêve alors d'un amour pur avec elle, puis revient à la réalité en dansant sur Broadway.
Zelda révèle à Lina qu'elle est doublée par Kathy et lui explique que c'est un risque pour sa carrière. Lina décide donc de gâcher la vie de Kathy. Elle fait pression sur le studio pour que Kathy soit obligée de la doubler en secret sur tous ses films, ce qui l'empêchera d'accéder à la notoriété. L'avant-première du Chevalier chanteur est une immense réussite et Lina, qui continue à faire pression sur le producteur, exige de faire elle-même le discours de remerciement plutôt que Don, dévoilant ainsi bêtement sa vraie voix. Le public pense à un problème de micro et demande à Lina de chanter. Don force Kathy à se cacher derrière elle, en coulisses, et à la doubler : Kathy rompt avec Don mais accepte cette humiliation. Pendant qu'elle chante, le producteur R. F., Don et Cosmo relèvent le rideau, dévoilant que Lina a une doubleuse. Kathy et Lina, toutes deux honteuses, s'enfuient en courant. Don dévoile l'identité de Kathy au public, expliquant qu'elle est la véritable star dont ils ont tant apprécié la performance dans Le Chevalier chanteur.
Kathy et Don deviennent un duo célèbre de cinéma. Dans le plan final du film, le couple s'embrasse devant une affiche géante de Chantons sous la pluie."
tt0045877	movie	The Hitch-Hiker	The Hitch-Hiker	0	1953		71	Crime,Drama,Film-Noir	"Un tueur hante les routes désertiques en se faisant passer pour un auto-stoppeur auprès des rares voitures qui croisent son chemin.
Bientôt traqué, il se résout à fuir en menaçant deux pêcheurs qui le conduisent jusqu'au Mexique. Contraints par le porteur du revolver, les deux hommes ne parviennent pas à se libérer de son joug."
tt0045920	movie	It Came from Outer Space	It Came from Outer Space	0	1953		81	Horror,Sci-Fi	
tt0046303	movie	Shane	Shane	0	1953		118	Drama,Western	
tt0046889	movie	The Dam Busters	The Dam Busters	0	1955		105	Drama,History,War	En pleine Seconde Guerre mondiale, la Royal Air Force décide de faire sauter trois barrages ennemis sur la Ruhr à l'aide de bombes spéciales mais le raid est incroyablement dangereux pour de nombreuses raisons.
tt0046906	movie	Destry	Destry	0	1954		95	Drama,Western	Une petite ville frontière de l'Ouest américain est sous la coupe de Phil Decker et de sa bande. À la suite de la mort du shérif, Decker nomme à ce poste l'ivrogne du village, Barnaby. Ce dernier fait appel alors au fils de son vieil ami, Tom Destry. Quand ce dernier arrive, il n'a pas du tout la figure de l'emploi…
